DAUID,POPDENSE
12070150,2.7
12070151,16
12070152,4.5
12070153,27.9
12070154,32.8
12070155,100.7
12070156,777
12070157,580
12070158,392.3
12070159,605.7
12070160,1017.8
12070161,1830.1
12070162,541.8
12070163,25.1
12070164,36.6
12070165,38.4
12070166,46.1
12070167,102.9
12070168,14.2
12070169,47.3
12070170,0
12070171,1.6
12070172,3.1
12070173,4
12070174,41.2
12070175,292.4
12070176,1505.8
12070177,993.5
12070178,335.2
12070179,640.6
12070180,310.2
12070181,245.1
12070182,922.2
12070183,733.3
12070184,31.7
12070185,763.7
12070186,201.4
12070187,62.4
12070188,30.7
12070189,29.4
12070190,177.5
12070191,62.9
12070192,17
12070193,6.5
12070194,9
12070195,8.4
1208,13.9
12080056,5.1
12080057,5.3
12080058,135.9
12080059,72.5
12080061,0
12080063,106.3
12080064,323.1
12080065,1050.7
12080069,726.8
12080070,2101.9
12080071,60.3
12080072,8.9
12080073,520
12080074,1253.7
12080076,7.3
12080077,10.6
12080078,3.9
12080079,8.4
12080080,3
12080081,5.9
12080082,11.8
12080083,4.5
12080084,17.5
12080085,22.1
12080086,34.1
12080087,29.3
12080088,2.8
12080089,34.4
12080090,144.1
12080091,69.3
12080092,118.5
12080093,633.2
12080094,244.5
12080095,2702.8
12080096,2310.4
12080097,256.4
12080098,188.4
12080099,95.6
12080100,82.6
12080101,78.2
12080102,5.2
12080103,43.9
12080104,481.4
12080105,607.5
12080106,26.3
12080107,3.4
12080108,4.3
12080109,11.7
12080110,11.4
12080111,2.2
12080112,10
12080113,6.7
12080114,15.5
12080115,17.9
12080116,16.6
12080117,4.7
12080118,7.2
12080119,6.1
12080120,49.2
12080121,20.7
12080122,30.4
12080123,21.2
12080127,55.7
12080128,160.5
12080129,823
12080130,13.6
12080131,116.1
12080132,92.1
12080133,21
1209,73.4
12090103,2180.2
12090104,2320.2
12090105,3157.1
12090106,5760.2
12090108,2198.3
12090114,3019.4
12090115,1947.2
12090116,1407.3
12090117,1211.2
12090118,1290.8
12090119,1296.3
12090120,65.5
12090121,1530.3
12090122,1365.4
12090123,296.4
12090128,736.4
12090130,192.8
12090131,2439.3
12090132,5958.3
12090133,3463.2
12090134,2718
12090135,3381.9
12090136,2218.6
12090137,2370
12090138,1671.8
12090139,1299.4
12090140,5899.4
12090141,2307.7
12090142,2667.4
12090143,1444.9
12090144,2547.4
12090145,3354.6
12090146,3266.8
12090147,2938.9
12090148,1561.9
12090149,2595.5
12090150,2061
12090152,1699.5
12090153,4275.2
12090154,3926.9
12090158,2280.7
12090159,2179.7
12090160,1747.9
12090161,893.2
12090162,1049
12090163,2748
12090164,4465.8
12090165,1551.5
12090166,2688
12090167,2355.6
12090168,4825.4
12090169,3301.7
12090170,3146.4
12090171,3579.1
12090172,4040.8
12090175,1752.9
12090176,4034.7
12090177,5153.2
12090178,6524.1
12090179,2862.2
12090182,2709.8
12090183,2915.7
12090184,2471.9
12090185,1552.3
12090186,2033.5
12090187,1315.8
12090188,5920.3
12090189,1333.6
12090190,2537.7
12090191,1801.7
12090192,620.5
12090193,74.2
12090194,1655.6
12090195,5991.6
12090196,6581.2
12090197,1965.4
12090198,3636.4
12090199,3117.6
12090200,951.6
12090201,2895.9
12090202,2066.5
12090203,2060.3
12090204,1662.9
12090205,3875.4
12090206,2951.6
12090209,2865.8
12090210,4004
12090211,3676.6
12090212,3175.9
12090213,5615.3
12090214,3891.3
12090215,6171.2
12090216,6141.9
12090217,9187.1
12090220,1561.9
12090223,2320.9
12090224,3278.4
12090225,4991.3
12090226,4065.5
12090227,3057
12090228,4388.7
12090229,4102.1
12090230,4652.8
12090231,511.8
12090232,1071.7
12090241,4156.3
12090244,1502.1
12090245,2790.2
12090246,4928.5
12090247,4891.2
12090248,2277.1
12090249,2444.2
12090250,2341.4
12090251,6124.7
12090252,2380.5
12090253,3905.1
12090254,3756
12090255,3983.4
12090256,8355.1
12090259,5549.5
12090260,1864.4
12090261,3540
12090262,2811.2
12090263,1393
12090264,2483
12090265,984.6
12090267,1858.1
12090270,2592.3
12090271,6004
12090272,358.9
12090273,3516
12090277,2223.4
12090279,1523.4
12090280,3082.8
12090281,3724.7
12090282,3799
12090291,5647.9
12090292,2185.6
12090293,2248.6
12090294,440.9
12090295,1242.4
12090296,15907.6
12090297,19835
12090298,16287.4
12090311,5581.4
12090312,5857.1
12090313,4888.1
12090324,3259.6
12090325,2196.5
12090326,4117.6
12090327,4454.4
12090328,8297
12090329,4526.4
12090330,1139.5
12090331,1760.9
12090332,6198.3
12090333,5146.9
12090334,5313
12090335,4926.5
12090336,6788.2
12090337,6497.8
12090340,4692
12090341,18817.2
12090342,9282.9
12090343,8936.5
12090344,12815.9
12090345,7673.6
12090346,9460
12090347,6972.7
12090348,39764.7
12090349,7350.7
12090350,3918.7
12090351,1429.4
12090355,1257.5
12090356,1505.6
12090357,1563.9
12090358,11001.8
12090359,17714.8
12090362,874.7
12090365,2668.2
12090366,2808.8
12090367,3354.9
12090368,1765.8
12090369,984.8
12090370,1357.6
12090371,911.3
12090372,513.3
12090373,437.4
12090406,2569.6
12090407,1276.2
12090415,3238.5
12090420,715.4
12090421,1811
12090474,741.8
12090475,571.1
12090476,8959
12090477,5530.1
12090478,3893.1
12090479,4789.9
12090480,1120.4
12090481,3217
12090482,592.8
12090483,3103.4
12090484,3090.2
12090485,2033.5
12090486,3056.4
12090487,3757.9
12090488,4485.3
12090489,4742.9
12090490,5123
12090491,3053.1
12090492,8788.7
12090493,5480.5
12090494,4978.7
12090495,5901
12090496,3585.4
12090497,4672.3
12090498,3531.5
12090500,6835.7
12090501,8905.7
12090502,2713.7
12090506,4274.7
12090507,2881.7
12090508,2783.3
12090509,3920
12090510,5736.2
12090513,8207.3
12090514,2874.8
12090516,1482.6
12090517,3823.2
12090518,1843.9
12090520,8297.4
12090521,1319.4
12090523,825.6
12090528,3173.2
12090530,9986.9
12090531,5768.4
12090532,5687
12090533,6981.5
12090534,4598.7
12090535,3131.8
12090536,5953.8
12090537,4834.6
12090538,2579.7
12090539,4072.2
12090540,2068.4
12090541,3031.1
12090542,2829.8
12090562,4458.9
12090563,3498.9
12090564,3737.3
12090565,3248.2
12090567,2337.8
12090569,2558
12090570,4681.1
12090571,3180.2
12090572,3802.2
12090573,6319.6
12090574,1096.7
12090576,246.5
12090577,4903.3
12090578,3048.7
12090579,630.9
12090580,6740.2
12090581,6354.2
12090582,7228.6
12090583,2.8
12090587,231.7
12090588,11.8
12090590,24.6
12090591,2
12090592,1.1
12090593,4.5
12090594,7.6
12090595,5.5
12090596,21.2
12090597,9.7
12090598,1.6
12090599,28.4
12090600,86
12090602,227.8
12090608,35.6
12090609,240.3
12090610,258.3
12090611,25.6
12090612,238.2
12090613,1734.6
12090614,2132.6
12090615,725.5
12090616,2528.1
12090617,1633.3
12090618,2252.5
12090619,1989.7
12090620,1833.8
12090621,1153.3
12090622,1612.3
12090623,1302.2
12090624,2150.1
12090625,3242.7
12090627,4301.8
12090628,1157.8
12090629,1092
12090630,1689.4
12090631,1318.4
12090632,874.6
12090633,1498.3
12090634,1993.9
12090635,1376.1
12090636,403.3
12090637,2394.1
12090638,689.9
12090640,265
12090641,350
12090642,112.8
12090643,528.6
12090648,5528.8
12090649,2238.6
12090650,5952.1
12090651,310.7
12090652,3520.1
12090653,451.9
12090655,73.3
12090656,19.9
12090657,33.7
12090658,460.2
12090659,556.3
12090660,156.9
12090661,202.7
12090662,18
12090663,212.4
12090664,88.7
12090665,172.8
12090666,35.6
12090667,10.6
12090668,20
12090671,47.7
12090672,168.9
12090673,309.2
12090674,56.7
12090677,130.9
12090678,8.9
12090680,534.9
12090682,678.6
12090683,231.6
12090684,149.6
12090685,70.8
12090687,363
12090688,406.1
12090690,133.3
12090691,59
12090693,410.1
12090694,265
12090695,940.3
12090696,3025.9
12090697,2362.2
12090698,2396.7
12090699,2814
12090700,2898.1
12090701,2914.3
12090702,3174.9
12090703,2159.6
12090704,614.4
12090705,264.9
12090706,2476.6
12090707,2597.1
12090708,284.7
12090709,221.8
12090710,2860.8
12090711,1080
12090712,154.3
12090713,1159.1
12090715,15.9
12090716,0
12090717,13.7
12090719,453.7
12090721,181.3
12090722,34.8
12090723,1827.9
12090724,240.6
12090725,104.2
12090728,3750.9
12090729,657.3
12090730,1144.1
12090731,938
12090733,141.1
12090734,1216.3
12090735,1855.6
12090736,3359.7
12090737,1617.9
12090738,636.9
12090739,4233.7
12090740,301
12090741,1463.2
12090743,255.4
12090745,136.7
12090746,1301.4
12090747,1962.3
12090748,2918.5
12090750,2149.7
12090751,1317.2
12090752,2646.4
12090753,2021.3
12090754,3010
12090755,1856.5
12090756,2619.2
12090757,2013.4
12090758,1154.7
12090759,3022.9
12090760,2903.2
12090761,2925.2
12090762,4880.2
12090763,3348.7
12090764,2852.2
12090765,2789
12090769,2373.4
12090770,3458
12090771,638.5
12090772,1879
12090773,2304.2
12090774,2122.8
12090775,1408.5
12090776,3182.1
12090777,1937.1
12090778,3879.6
12090779,1270.3
12090780,2748
12090781,2143.7
12090782,2521.9
12090783,2914.1
12090784,1865.6
12090785,2651.9
12090786,1197.2
12090787,2363.1
12090788,2356.1
12090789,2068.8
12090790,2177.4
12090791,1212.7
12090792,3157.2
12090793,43.8
12090794,456.3
12090795,117.4
12090796,148
12090797,147.7
12090798,55.5
12090799,111.8
12090805,213.3
12090808,103.5
12090809,334.4
12090810,80
12090811,44
12090812,430.4
12090813,287.8
12090814,329.7
12090815,594.3
12090816,30.7
12090817,77.7
12090818,26.5
12090819,1063.7
12090820,24.2
12090823,27.1
12090824,21.7
12090828,14.7
12090832,10.1
12090835,26.9
12090836,263.1
12090837,31.3
12090838,42.3
12090839,2715.8
12090840,4965.4
12090841,4982.4
12090842,1237.7
12090843,1763.9
12090844,1864
12090845,0
12090846,430.9
12090847,3039
12090848,3776.5
12090849,3081.3
12090850,5376.3
12090851,3956.7
12090852,4946
12090853,2626.8
12090854,3620.1
12090855,5786.1
12090856,13304.1
12090858,9202.6
12090860,50750
12090863,11351.4
12090864,15487.2
12090865,16305.2
12090866,15541.2
12090867,15688.1
12090868,5201.7
12090869,7608.2
12090870,10930.7
12090871,7114.4
12090872,6472.3
12090873,5977.2
12090874,5855.4
12090875,5168.7
12090876,5385.4
12090877,7611.2
12090878,6748.4
12090879,1658.1
12090880,3930.3
12090881,5000
12090882,4145.8
12090883,6034
12090886,1318.4
12090888,2751.3
12090890,972.4
12090891,1813.4
12090892,4139.7
12090893,4219.7
12090894,2760.6
12090895,2346.2
12090896,2807
12090897,2786.9
12090898,510.1
12090899,78.1
12090900,356.3
12090901,2118.1
12090902,914.2
12090903,22.1
12090904,126.5
12090905,126.6
12090909,21.2
12090910,17.5
12090911,1.6
12090915,54.6
12090916,72.2
12090917,288.9
12090919,44.5
12090920,682.4
12090921,2.2
12090922,1.1
12090924,2.9
12090925,47.1
12090926,20
12090927,9.1
12090928,302.3
12090929,325.2
12090930,233.3
12090932,7.1
12090933,1.7
12090934,642.7
12090936,2752
12090937,3243.9
12090939,2089.8
12090941,67.8
12090942,91.4
12090943,30.6
12090944,55.4
12090945,50.8
12090947,449.7
12090948,456
12090950,1429.6
12090951,3939.4
12090952,45.5
12090954,144.2
12090955,450.6
12090956,7455
12090957,15144
12090958,4924.3
12090960,2673.1
12090962,2293.2
12090963,9194.6
12090965,9591.1
12090966,73
12090967,459.8
12090969,5625.9
12090970,6152
12090972,372.8
12090973,1415.7
12090974,2638.7
12090976,33.8
12090977,64
12090978,32.1
12090980,111.2
12090981,49.8
12090982,213.5
12090983,155.4
12090984,52.6
12090985,94.2
12090986,71.8
12090988,119.2
12090989,96.8
12090990,539.1
12090991,181.9
12090992,305.9
12090993,458.9
12090994,437.6
12090995,355.8
12090996,102.7
12090997,807.5
12090998,25.1
12090999,539.1
12091000,123.7
12091001,22.8
12091002,1814.1
12091003,415.4
1210,13.9
12100077,17.6
12100078,9
12100079,13.8
12100080,6.5
12100081,3.5
12100082,2.5
12100083,9.3
12100084,126.5
12100085,41.9
12100086,41.4
12100087,134.6
12100088,459.9
12100089,1221.1
12100090,389.4
12100091,986
12100092,709.2
12100093,374.2
12100094,633.1
12100095,647.9
12100096,636.6
12100097,10.4
12100098,5.8
12100099,5.6
12100100,2.4
12100101,5.1
12100102,1.8
12100103,43.6
12100104,114.3
12100105,895.8
12100106,511
12100107,691.3
12100108,708.7
12100109,908.8
12100110,3741.6
12100111,2497.3
12100112,1395.3
12100113,1950.3
12100114,3213.5
12100115,3360.9
12100116,2118.2
12100117,2931.2
12100118,903.9
12100119,1354.5
12100120,1802.4
12100121,538.6
12100122,299.9
12100123,53.6
12100124,510.6
12100125,2155.3
12100126,40.2
12100127,26.6
12100128,20.4
12100129,19.7
12100130,18.8
12100131,15.8
12100132,20.2
12100133,8.8
12100134,4.6
12100135,4.4
12100136,1.4
12100137,2.1
12100138,36.3
12100139,6.5
12100140,34.8
12100141,322.6
12100142,495.3
12100143,312.1
12100144,550.1
12100145,1125.4
12100146,1485.4
12100147,1765.8
12100148,349.6
12100149,253.7
12100150,211.2
12100151,188.4
12100152,66
12100153,16.2
12100154,6.6
12100155,6.6
12100156,53.3
12100157,468.2
12100158,2
12100159,10.1
12100160,23
12100161,19.9
12100162,5.6
12100163,97.9
12100164,86.7
12100165,60
12100166,8.3
12100167,24
12100168,5.7
12100169,1.7
12100170,2.8
1211,7
12110052,9
12110053,8.1
12110054,2.3
12110055,10.9
12110056,3.5
12110057,12.1
12110058,11.4
12110059,7.7
12110060,4.3
12110061,82.9
12110062,290
12110063,87.5
12110064,3.7
12110065,3.7
12110066,175.8
12110067,296.4
12110068,1356.1
12110069,1315.5
12110070,286
12110071,348
12110072,837.9
12110073,286.3
12110074,109.7
12110075,4.3
12110076,2.3
12110077,2.3
12110078,1.4
12110079,2
12110080,1.8
12110081,127.3
12110082,53.3
12110083,88.6
12110084,1.2
12110085,0.9
12110086,1.3
12110087,89
12110088,5.2
12110089,7.3
12110090,13.9
12110091,1007.9
12110092,1847.8
12110093,1339.2
12110094,2161.5
12110095,465.3
12110096,2456.2
12110097,2301.4
12110098,861.6
12110099,1431.9
12110100,1080.3
12110101,1125.2
12110102,1892.5
12110103,2686.6
12110104,1489
12110105,1253.7
12110106,703.3
12110107,1621.5
12110108,1192.5
12110109,87
12110110,598.7
12110111,30.6
12110112,209
12110113,4.8
12110114,2.9
12110115,2.9
12110116,12.2
12110117,7.4
12110118,2
1212,15.4
12120063,3.4
12120064,6.3
12120065,4.1
12120066,3.5
12120067,0
12120068,14.9
12120069,23.1
12120070,0
12120071,45.5
12120072,44.9
12120073,37.1
12120074,706.8
12120075,313
12120076,2539.1
12120077,2303.5
12120078,441.4
12120079,2000.8
12120080,1189.7
12120081,1005.6
12120082,1985.4
12120083,666.8
12120084,1779.2
12120085,2123.2
12120086,752.8
12120087,2166.7
12120088,1517.9
12120089,819.3
12120090,1769.3
12120091,397.5
12120092,542.2
12120093,226
12120094,640.3
12120095,1325.6
12120096,1528.3
12120097,1368
12120098,461
12120099,1611
12120100,360.5
12120101,183.5
12120102,90.8
12120103,308.2
12120104,866.6
12120105,309.2
12120106,913.8
12120107,332.1
12120108,25.9
12120109,34
12120110,35.7
12120111,259.1
12120112,1371.8
12120113,1749.4
12120114,1299.9
12120115,174.5
12120116,438.7
12120117,1014.2
12120118,51
12120119,20.5
12120120,24.4
12120121,314.8
12120122,19.7
12120123,13.9
12120124,570.7
12120125,189.9
12120126,2581.6
12120127,636.3
12120128,1730.9
12120129,1320.1
12120130,291.8
12120131,169.7
12120132,8
12120133,30.4
12120134,34.2
12120135,11
12120136,16.6
12120137,27.2
12120138,23.6
12120139,17.7
12120140,298.8
12120141,206.1
12120142,46.6
12120143,49.4
12120144,18.5
12120145,26.8
12120146,46.6
12120147,62.7
12120148,3.3
12120149,0.8
12120150,0.8
12120151,5.7
12120152,5.6
12120153,3
12120154,2.6
12120155,4.9
12120156,4.3
12120157,11.8
12120158,8.8
1213,1.9
12130021,100.5
12130022,24.8
12130023,1.1
12130024,2.7
12130025,17.6
12130026,0.9
12130027,0.8
12130028,1.7
12130029,2.2
12130030,4.5
12130031,0.5
12130032,2
12130033,1.5
12130034,8.4
12130035,3.5
12130036,136.2
1214,13.2
12140039,24.1
12140040,18.8
12140041,19
12140042,19.8
12140043,10.5
12140044,9.4
12140045,16.7
12140046,19.3
12140047,74.5
12140048,201.4
12140049,3.8
12140050,121.5
12140051,13.2
12140052,12.2
12140053,186.6
12140054,22.2
12140055,0
12140056,40.1
12140057,413
12140058,312.6
12140059,234.6
12140060,1181.6
12140061,1942
12140062,1442.3
12140063,1704.6
12140064,2208.3
12140065,1665.7
12140066,1430.7
12140067,186.9
12140068,26.3
12140069,38.4
12140070,5.8
12140071,4
12140072,6.6
12140073,4.9
12140074,3.2
12140075,8.1
12140076,24.6
12140077,13.7
12140078,3.8
12140079,5.8
12140080,3.1
1215,4.5
12150034,1.6
12150035,71.4
12150036,35.9
12150037,112.8
12150038,15.7
12150039,0.6
12150040,28.2
12150041,4
12150042,4.9
12150043,1.3
12150044,4.5
12150045,1.5
12150046,266.1
12150047,357.9
12150048,354.7
12150049,3.8
12150050,4.7
12150051,4.8
12150052,3.5
12150053,0
12150054,122.8
12150055,1.9
12150056,1.8
12150057,2
12150058,2.2
12150059,14.1
12150060,12.1
12150061,13.6
12150062,139.1
12150063,1476.1
12150064,1049.8
12150065,1253.9
12150066,324.1
12150067,427.9
12150068,488.8
12150069,1.8
12150070,2.2
12150071,6.4
12150072,20.2
12150073,16.5
1216,7.2
12160017,1.6
12160018,2.6
12160019,4.4
12160020,90.1
12160021,32.3
12160022,3.7
12160023,18.9
12160024,7.2
12160025,5.1
12160026,223.2
12160027,4.9
12160028,17.3
12160029,16.8
12160030,18.1
12160031,34.3
12160032,237.5
12160033,20.9
1217,40
12170342,0
12170343,0
12170344,0
12170346,14
12170347,492.5
12170348,395.7
12170349,76.5
12170350,349.8
12170352,38
12170353,70.3
12170354,20.3
12170355,407.1
12170356,143.8
12170357,370.2
12170358,271.9
12170359,790.2
12170360,1456.6
12170361,138
12170362,429.5
12170363,1301.1
12170364,12.1
12170365,1306.3
12170366,240.2
12170367,28
12170368,825.8
12170369,157.8
12170370,1921.5
12170371,253.7
12170372,1963.4
12170373,637.7
12170374,1129
12170375,89.1
12170376,237.2
12170377,946.6
12170378,1066.4
12170379,1366.5
12170380,95.8
12170381,1549.8
12170382,1558.3
12170383,1486.9
12170384,438.7
12170385,294.6
12170386,1167.1
12170387,2055.8
12170388,387.3
12170389,1064.6
12170390,77.3
12170391,165.1
12170392,155
12170393,795.7
12170394,58.7
12170395,430.4
12170396,1227.5
12170397,382.8
12170398,551.9
12170399,541.7
12170400,429.7
12170401,24.8
12170402,26.3
12170403,957.4
12170404,497.6
12170405,1066.8
12170406,1133.6
12170407,13.5
12170408,693.7
12170409,4.6
12170410,886.7
12170411,203.7
12170412,115.5
12170413,144
12170414,808.1
12170415,1124.1
12170416,61.1
12170417,2066.3
12170418,727.4
